GEO_ID,Geography,Homeownership%,MedianIncome,LargeHH%,OldHouse%
860Z200US45861,ZCTA5 45861,0.699,90565.0,0.429,0.593
860Z200US45864,ZCTA5 45864,0.988,76250.0,0.468,0.826
860Z200US45865,ZCTA5 45865,0.842,92016.0,0.422,0.59
860Z200US45867,ZCTA5 45867,0.808,88929.0,0.572,0.596
860Z200US45868,ZCTA5 45868,0.988,117750.0,0.45,0.881
860Z200US45869,ZCTA5 45869,0.885,88915.0,0.418,0.673
860Z200US45871,ZCTA5 45871,0.845,82632.0,0.308,0.689
860Z200US45875,ZCTA5 45875,0.838,86358.0,0.349,0.696
860Z200US45876,ZCTA5 45876,0.954,75250.0,0.377,0.651
860Z200US45885,ZCTA5 45885,0.803,75054.0,0.462,0.625
860Z200US45886,ZCTA5 45886,0.888,81607.0,0.402,0.824
860Z200US45890,ZCTA5 45890,0.972,103056.0,0.264,0.755
860Z200US46011,ZCTA5 46011,0.879,77618.0,0.451,0.656
860Z200US46030,ZCTA5 46030,0.781,91927.0,0.282,0.58
860Z200US46033,ZCTA5 46033,0.883,150529.0,0.25,0.809
860Z200US46034,ZCTA5 46034,0.814,90795.0,0.448,0.524
860Z200US46037,ZCTA5 46037,0.818,137969.0,0.264,0.723
860Z200US46038,ZCTA5 46038,0.685,105092.0,0.408,0.625
860Z200US46039,ZCTA5 46039,0.878,76458.0,0.521,0.686
860Z200US46044,ZCTA5 46044,0.84,75125.0,0.39,0.644
860Z200US46049,ZCTA5 46049,0.988,78523.0,0.379,0.636
860Z200US46051,ZCTA5 46051,0.841,77411.0,0.55,0.608
860Z200US46055,ZCTA5 46055,0.938,116811.0,0.274,0.775
860Z200US46057,ZCTA5 46057,0.942,76806.0,0.526,0.719
860Z200US46058,ZCTA5 46058,0.894,75938.0,0.485,0.644
860Z200US46060,ZCTA5 46060,0.724,91141.0,0.375,0.637
860Z200US46062,ZCTA5 46062,0.764,116834.0,0.314,0.75
860Z200US46064,ZCTA5 46064,0.858,92012.0,0.399,0.683
860Z200US46065,ZCTA5 46065,0.814,76786.0,0.428,0.644
860Z200US46068,ZCTA5 46068,0.961,97202.0,0.259,0.779
860Z200US46071,ZCTA5 46071,0.916,81755.0,0.447,0.697
860Z200US46072,ZCTA5 46072,0.813,75295.0,0.375,0.628
860Z200US46074,ZCTA5 46074,0.816,123580.0,0.297,0.737
860Z200US46075,ZCTA5 46075,0.848,118839.0,0.381,0.761
860Z200US46077,ZCTA5 46077,0.832,160868.0,0.267,0.766
860Z200US46103,ZCTA5 46103,0.992,76875.0,0.363,0.834
860Z200US46106,ZCTA5 46106,0.917,106914.0,0.384,0.751
860Z200US46112,ZCTA5 46112,0.827,113293.0,0.31,0.674
860Z200US46113,ZCTA5 46113,0.773,85510.0,0.352,0.631
860Z200US46118,ZCTA5 46118,0.92,77480.0,0.405,0.561
860Z200US46121,ZCTA5 46121,0.983,87394.0,0.336,0.747
860Z200US46122,ZCTA5 46122,0.794,94290.0,0.305,0.67
860Z200US46123,ZCTA5 46123,0.779,102989.0,0.4,0.646
860Z200US46128,ZCTA5 46128,0.884,85250.0,0.386,0.647
860Z200US46130,ZCTA5 46130,0.968,110221.0,0.391,0.807
860Z200US46131,ZCTA5 46131,0.791,81914.0,0.438,0.604
860Z200US46140,ZCTA5 46140,0.77,82850.0,0.399,0.6
860Z200US46142,ZCTA5 46142,0.712,85611.0,0.326,0.562
860Z200US46143,ZCTA5 46143,0.717,89401.0,0.411,0.63
860Z200US46144,ZCTA5 46144,0.911,106042.0,0.424,0.754
860Z200US46149,ZCTA5 46149,0.923,86625.0,0.364,0.799
860Z200US46151,ZCTA5 46151,0.85,77724.0,0.374,0.608
860Z200US46156,ZCTA5 46156,0.757,76964.0,0.299,0.618
860Z200US46158,ZCTA5 46158,0.8,79877.0,0.444,0.589
860Z200US46163,ZCTA5 46163,0.949,111378.0,0.262,0.77
860Z200US46164,ZCTA5 46164,0.959,92235.0,0.307,0.609
860Z200US46165,ZCTA5 46165,0.976,88348.0,0.298,0.795
860Z200US46166,ZCTA5 46166,0.792,82528.0,0.374,0.641
860Z200US46168,ZCTA5 46168,0.68,87315.0,0.404,0.598
860Z200US46172,ZCTA5 46172,0.886,82656.0,0.415,0.623
860Z200US46180,ZCTA5 46180,0.905,79886.0,0.363,0.614
860Z200US46181,ZCTA5 46181,0.938,85625.0,0.406,0.641
860Z200US46182,ZCTA5 46182,0.982,88462.0,0.398,0.637
860Z200US46184,ZCTA5 46184,0.975,90250.0,0.353,0.733
860Z200US46217,ZCTA5 46217,0.823,88326.0,0.321,0.653
860Z200US46220,ZCTA5 46220,0.638,103735.0,0.504,0.59
860Z200US46228,ZCTA5 46228,0.846,95574.0,0.471,0.67
860Z200US46231,ZCTA5 46231,0.971,76823.0,0.47,0.589
860Z200US46234,ZCTA5 46234,0.765,83137.0,0.46,0.634
860Z200US46236,ZCTA5 46236,0.841,117530.0,0.342,0.751
860Z200US46237,ZCTA5 46237,0.652,76676.0,0.438,0.548
860Z200US46239,ZCTA5 46239,0.877,92160.0,0.428,0.736
860Z200US46256,ZCTA5 46256,0.669,86529.0,0.474,0.62
860Z200US46278,ZCTA5 46278,0.888,153930.0,0.315,0.801
860Z200US46280,ZCTA5 46280,0.619,84561.0,0.441,0.516
860Z200US46301,ZCTA5 46301,0.957,118750.0,0.32,0.657
860Z200US46303,ZCTA5 46303,0.799,78659.0,0.348,0.628
860Z200US46304,ZCTA5 46304,0.719,88551.0,0.421,0.628
860Z200US46307,ZCTA5 46307,0.779,102118.0,0.324,0.638
860Z200US46310,ZCTA5 46310,0.818,81083.0,0.412,0.592
860Z200US46311,ZCTA5 46311,0.802,109167.0,0.38,0.709
860Z200US46319,ZCTA5 46319,0.712,75976.0,0.539,0.53
860Z200US46321,ZCTA5 46321,0.748,105764.0,0.438,0.615
860Z200US46322,ZCTA5 46322,0.702,76219.0,0.532,0.511
860Z200US46341,ZCTA5 46341,0.792,99444.0,0.409,0.553
860Z200US46347,ZCTA5 46347,0.9,84246.0,0.402,0.585
860Z200US46349,ZCTA5 46349,0.853,75057.0,0.485,0.675
860Z200US46350,ZCTA5 46350,0.795,75311.0,0.438,0.606
860Z200US46356,ZCTA5 46356,0.864,87535.0,0.346,0.662
860Z200US46365,ZCTA5 46365,0.879,86500.0,0.446,0.93
860Z200US46371,ZCTA5 46371,0.906,95154.0,0.433,0.803
860Z200US46373,ZCTA5 46373,0.852,123203.0,0.264,0.783
860Z200US46375,ZCTA5 46375,0.613,89646.0,0.451,0.58
860Z200US46379,ZCTA5 46379,1.0,96490.0,0.587,0.525
860Z200US46383,ZCTA5 46383,0.625,75575.0,0.49,0.531
860Z200US46385,ZCTA5 46385,0.877,97208.0,0.3,0.697
860Z200US46390,ZCTA5 46390,0.951,79219.0,0.458,0.66
860Z200US46391,ZCTA5 46391,0.75,86955.0,0.426,0.646
860Z200US46392,ZCTA5 46392,0.893,93875.0,0.319,0.68
860Z200US46504,ZCTA5 46504,0.869,83712.0,0.497,0.625
860Z200US46507,ZCTA5 46507,0.778,88510.0,0.381,0.674
860Z200US46510,ZCTA5 46510,0.844,96759.0,0.286,0.635
860Z200US46524,ZCTA5 46524,0.7,75313.0,0.347,0.575
860Z200US46528,ZCTA5 46528,0.79,77620.0,0.412,0.684
860Z200US46530,ZCTA5 46530,0.864,114684.0,0.341,0.739
860Z200US46536,ZCTA5 46536,0.804,77411.0,0.5,0.61
860Z200US46538,ZCTA5 46538,0.844,86923.0,0.352,0.558
860Z200US46539,ZCTA5 46539,0.867,76750.0,0.374,0.654
860Z200US46540,ZCTA5 46540,0.826,99664.0,0.345,0.681
860Z200US46542,ZCTA5 46542,0.847,75192.0,0.478,0.594
860Z200US46550,ZCTA5 46550,0.713,80403.0,0.378,0.725
860Z200US46552,ZCTA5 46552,0.861,79464.0,0.439,0.619
860Z200US46554,ZCTA5 46554,0.927,75043.0,0.413,0.712
860Z200US46561,ZCTA5 46561,0.857,83520.0,0.462,0.658
860Z200US46573,ZCTA5 46573,0.831,79375.0,0.348,0.691
860Z200US46590,ZCTA5 46590,0.771,97813.0,0.368,0.586
860Z200US46635,ZCTA5 46635,0.882,79416.0,0.545,0.626
860Z200US46701,ZCTA5 46701,0.86,76813.0,0.352,0.715
860Z200US46706,ZCTA5 46706,0.765,76288.0,0.428,0.658
860Z200US46710,ZCTA5 46710,0.796,81927.0,0.334,0.595
860Z200US46723,ZCTA5 46723,0.921,80183.0,0.412,0.608
860Z200US46725,ZCTA5 46725,0.809,76214.0,0.418,0.624
860Z200US46741,ZCTA5 46741,0.902,90114.0,0.325,0.69
860Z200US46742,ZCTA5 46742,0.762,77037.0,0.457,0.53
860Z200US46745,ZCTA5 46745,0.968,89632.0,0.328,0.655
860Z200US46746,ZCTA5 46746,0.79,78250.0,0.537,0.714
860Z200US46748,ZCTA5 46748,0.939,98443.0,0.293,0.729
860Z200US46763,ZCTA5 46763,0.939,98603.0,0.252,0.754
860Z200US46766,ZCTA5 46766,0.947,83371.0,0.286,0.833
860Z200US46767,ZCTA5 46767,0.772,75827.0,0.364,0.574
860Z200US46772,ZCTA5 46772,0.919,78594.0,0.316,0.765
860Z200US46781,ZCTA5 46781,0.978,89886.0,0.302,0.769
860Z200US46783,ZCTA5 46783,0.893,98679.0,0.364,0.656
860Z200US46791,ZCTA5 46791,0.972,111563.0,0.441,0.662
860Z200US46795,ZCTA5 46795,0.897,77279.0,0.332,0.587
860Z200US46804,ZCTA5 46804,0.687,84778.0,0.429,0.623
860Z200US46814,ZCTA5 46814,0.922,143245.0,0.259,0.797
860Z200US46818,ZCTA5 46818,0.764,86583.0,0.359,0.632
860Z200US46835,ZCTA5 46835,0.735,75595.0,0.455,0.578
860Z200US46845,ZCTA5 46845,0.881,115690.0,0.264,0.745
860Z200US46920,ZCTA5 46920,1.0,96597.0,0.354,0.765
860Z200US46936,ZCTA5 46936,0.901,79345.0,0.37,0.662
860Z200US46941,ZCTA5 46941,0.844,77019.0,0.335,0.666
860Z200US46958,ZCTA5 46958,0.871,83789.0,0.764,0.514
860Z200US46979,ZCTA5 46979,0.939,93571.0,0.312,0.738
860Z200US46982,ZCTA5 46982,0.86,75709.0,0.304,0.671
860Z200US46986,ZCTA5 46986,0.878,76510.0,0.476,0.696
860Z200US46987,ZCTA5 46987,0.933,77813.0,0.493,0.678
860Z200US46990,ZCTA5 46990,1.0,93409.0,0.542,0.781
860Z200US47003,ZCTA5 47003,0.816,79205.0,0.377,0.701
860Z200US47006,ZCTA5 47006,0.807,76220.0,0.431,0.683
860Z200US47012,ZCTA5 47012,0.721,86369.0,0.494,0.601
860Z200US47025,ZCTA5 47025,0.784,89986.0,0.435,0.661
860Z200US47036,ZCTA5 47036,0.893,85000.0,0.288,0.697
860Z200US47041,ZCTA5 47041,0.897,86778.0,0.294,0.589
860Z200US47060,ZCTA5 47060,0.825,75878.0,0.371,0.672
860Z200US47106,ZCTA5 47106,0.843,87431.0,0.381,0.663
860Z200US47111,ZCTA5 47111,0.86,93418.0,0.374,0.686
860Z200US47115,ZCTA5 47115,0.809,83796.0,0.288,0.636
860Z200US47117,ZCTA5 47117,0.853,88648.0,0.305,0.616
860Z200US47119,ZCTA5 47119,0.954,118093.0,0.28,0.724
860Z200US47122,ZCTA5 47122,0.864,106034.0,0.345,0.672
860Z200US47136,ZCTA5 47136,0.851,96625.0,0.359,0.733
860Z200US47141,ZCTA5 47141,0.763,97868.0,0.424,0.753
860Z200US47142,ZCTA5 47142,0.836,86094.0,0.442,0.772
860Z200US47147,ZCTA5 47147,0.653,84318.0,0.256,0.529
860Z200US47161,ZCTA5 47161,0.816,84318.0,0.37,0.694
860Z200US47165,ZCTA5 47165,0.748,76071.0,0.521,0.603
860Z200US47172,ZCTA5 47172,0.829,80525.0,0.374,0.694
860Z200US47201,ZCTA5 47201,0.718,82667.0,0.456,0.552
860Z200US47224,ZCTA5 47224,0.803,101250.0,0.583,0.854
860Z200US47227,ZCTA5 47227,0.862,87617.0,0.522,0.722
860Z200US47230,ZCTA5 47230,0.852,76964.0,0.372,0.622
860Z200US47232,ZCTA5 47232,0.803,81875.0,0.317,0.665
860Z200US47246,ZCTA5 47246,0.933,88106.0,0.384,0.685
860Z200US47263,ZCTA5 47263,0.804,75417.0,0.375,0.778
860Z200US47270,ZCTA5 47270,0.976,80690.0,0.373,0.614
860Z200US47273,ZCTA5 47273,0.889,79015.0,0.307,0.643
860Z200US47283,ZCTA5 47283,0.864,80536.0,0.276,0.597
860Z200US47341,ZCTA5 47341,0.859,82361.0,0.377,0.702
860Z200US47353,ZCTA5 47353,0.829,80391.0,0.444,0.643
860Z200US47357,ZCTA5 47357,0.954,97544.0,0.43,0.6
860Z200US47358,ZCTA5 47358,0.899,75729.0,0.47,0.684
860Z200US47387,ZCTA5 47387,0.957,81071.0,0.328,0.858
860Z200US47396,ZCTA5 47396,0.923,80490.0,0.4,0.649
860Z200US47429,ZCTA5 47429,0.87,88625.0,0.303,0.604
860Z200US47459,ZCTA5 47459,0.765,76667.0,0.366,0.678
860Z200US47462,ZCTA5 47462,0.801,90205.0,0.273,0.615
860Z200US47468,ZCTA5 47468,0.818,81979.0,0.419,0.57
860Z200US47516,ZCTA5 47516,0.875,82083.0,0.43,0.659
860Z200US47527,ZCTA5 47527,0.841,88571.0,0.323,0.653
860Z200US47531,ZCTA5 47531,0.961,100353.0,0.4,0.711
860Z200US47532,ZCTA5 47532,0.843,83443.0,0.355,0.706
860Z200US47550,ZCTA5 47550,0.8,112396.0,0.302,0.66
860Z200US47557,ZCTA5 47557,0.972,80833.0,0.379,0.54
860Z200US47579,ZCTA5 47579,0.93,95313.0,0.299,0.678
860Z200US47601,ZCTA5 47601,0.85,77411.0,0.44,0.572
860Z200US47616,ZCTA5 47616,0.76,80208.0,0.634,0.813
860Z200US47630,ZCTA5 47630,0.804,101462.0,0.354,0.656
860Z200US47639,ZCTA5 47639,0.871,90985.0,0.326,0.643
860Z200US47654,ZCTA5 47654,1.0,81250.0,1.0,2.3
860Z200US47720,ZCTA5 47720,0.783,76968.0,0.393,0.628
860Z200US47725,ZCTA5 47725,0.948,105528.0,0.334,0.734
860Z200US47832,ZCTA5 47832,0.881,76375.0,0.461,0.607
860Z200US47833,ZCTA5 47833,0.924,78942.0,0.361,0.693
860Z200US47840,ZCTA5 47840,0.875,83421.0,0.422,0.713
860Z200US47846,ZCTA5 47846,0.877,87750.0,0.276,0.733
860Z200US47849,ZCTA5 47849,0.665,85909.0,0.347,0.51
860Z200US47854,ZCTA5 47854,0.881,84864.0,0.633,0.541
860Z200US47866,ZCTA5 47866,0.883,83558.0,0.307,0.631
860Z200US47917,ZCTA5 47917,0.969,98125.0,0.386,0.839
860Z200US47920,ZCTA5 47920,0.922,108992.0,0.399,0.663
860Z200US47921,ZCTA5 47921,0.918,81442.0,0.514,0.661
860Z200US47923,ZCTA5 47923,0.906,77266.0,0.341,0.639
860Z200US47926,ZCTA5 47926,0.967,84018.0,0.297,0.65
860Z200US47946,ZCTA5 47946,0.847,78839.0,0.319,0.659
860Z200US47949,ZCTA5 47949,0.864,77750.0,0.33,0.501
860Z200US47954,ZCTA5 47954,0.937,84136.0,0.422,0.67
860Z200US47958,ZCTA5 47958,0.684,84583.0,0.371,0.725
860Z200US47965,ZCTA5 47965,0.907,75089.0,0.427,0.756
860Z200US47977,ZCTA5 47977,0.836,75227.0,0.334,0.575
860Z200US47981,ZCTA5 47981,0.977,76250.0,0.274,0.822
860Z200US47989,ZCTA5 47989,0.877,101369.0,0.33,0.547
860Z200US47991,ZCTA5 47991,0.907,102643.0,0.334,0.625
860Z200US47992,ZCTA5 47992,0.951,106458.0,0.26,0.687
860Z200US47994,ZCTA5 47994,0.812,98125.0,0.362,0.614
860Z200US47995,ZCTA5 47995,0.961,77981.0,0.281,0.748
860Z200US48002,ZCTA5 48002,0.975,91889.0,0.373,0.667
860Z200US48003,ZCTA5 48003,0.883,88533.0,0.34,0.664
860Z200US48005,ZCTA5 48005,0.936,110946.0,0.374,0.645
860Z200US48009,ZCTA5 48009,0.706,152443.0,0.51,0.691
860Z200US48017,ZCTA5 48017,0.745,86935.0,0.595,0.573
860Z200US48022,ZCTA5 48022,0.952,89702.0,0.454,0.756
860Z200US48023,ZCTA5 48023,0.705,79345.0,0.361,0.63
860Z200US48025,ZCTA5 48025,0.907,177126.0,0.398,0.86
860Z200US48027,ZCTA5 48027,0.955,84939.0,0.392,0.736
860Z200US48028,ZCTA5 48028,0.959,106765.0,0.422,0.646
860Z200US48039,ZCTA5 48039,0.811,76304.0,0.535,0.618
860Z200US48041,ZCTA5 48041,0.896,87599.0,0.395,0.595
860Z200US48042,ZCTA5 48042,0.835,125433.0,0.269,0.703
860Z200US48044,ZCTA5 48044,0.759,115664.0,0.297,0.664
860Z200US48047,ZCTA5 48047,0.71,95381.0,0.417,0.597
860Z200US48049,ZCTA5 48049,0.937,86250.0,0.297,0.716
860Z200US48054,ZCTA5 48054,0.867,76992.0,0.352,0.72
860Z200US48059,ZCTA5 48059,0.738,78841.0,0.468,0.586
860Z200US48062,ZCTA5 48062,0.732,75763.0,0.502,0.542
860Z200US48063,ZCTA5 48063,0.829,91591.0,0.409,0.675
860Z200US48064,ZCTA5 48064,0.839,79375.0,0.411,0.585
860Z200US48065,ZCTA5 48065,0.753,104348.0,0.48,0.644
860Z200US48069,ZCTA5 48069,0.966,161058.0,0.395,0.759
860Z200US48072,ZCTA5 48072,0.922,113103.0,0.488,0.608
860Z200US48073,ZCTA5 48073,0.629,86426.0,0.578,0.508
860Z200US48076,ZCTA5 48076,0.757,85171.0,0.571,0.646
860Z200US48079,ZCTA5 48079,0.801,80313.0,0.461,0.656
860Z200US48081,ZCTA5 48081,0.883,75735.0,0.521,0.589
860Z200US48082,ZCTA5 48082,0.842,76372.0,0.5,0.587
860Z200US48083,ZCTA5 48083,0.651,88551.0,0.492,0.508
860Z200US48085,ZCTA5 48085,0.921,144146.0,0.277,0.81
860Z200US48088,ZCTA5 48088,0.851,79137.0,0.467,0.504
860Z200US48094,ZCTA5 48094,0.662,96781.0,0.338,0.639
860Z200US48095,ZCTA5 48095,0.884,121713.0,0.269,0.785
860Z200US48096,ZCTA5 48096,0.949,112311.0,0.377,0.58
860Z200US48101,ZCTA5 48101,0.914,80045.0,0.517,0.621
860Z200US48103,ZCTA5 48103,0.615,115513.0,0.461,0.579
860Z200US48114,ZCTA5 48114,0.833,118581.0,0.263,0.719
860Z200US48116,ZCTA5 48116,0.755,109606.0,0.386,0.63
860Z200US48117,ZCTA5 48117,0.813,76600.0,0.466,0.619
860Z200US48118,ZCTA5 48118,0.774,87934.0,0.431,0.699
860Z200US48124,ZCTA5 48124,0.852,78353.0,0.55,0.608
860Z200US48128,ZCTA5 48128,0.969,98362.0,0.366,0.643
860Z200US48130,ZCTA5 48130,0.868,131875.0,0.283,0.745
860Z200US48131,ZCTA5 48131,0.664,81386.0,0.493,0.604
860Z200US48134,ZCTA5 48134,0.665,88821.0,0.434,0.655
860Z200US48137,ZCTA5 48137,0.951,82813.0,0.327,0.629
860Z200US48138,ZCTA5 48138,0.833,124934.0,0.316,0.731
860Z200US48140,ZCTA5 48140,0.96,108333.0,0.347,0.722
860Z200US48144,ZCTA5 48144,0.947,97371.0,0.354,0.753
860Z200US48145,ZCTA5 48145,0.947,80357.0,0.51,0.748
860Z200US48150,ZCTA5 48150,0.877,94058.0,0.426,0.641
860Z200US48152,ZCTA5 48152,0.784,89019.0,0.508,0.631
860Z200US48154,ZCTA5 48154,0.918,103763.0,0.424,0.68
860Z200US48158,ZCTA5 48158,0.864,97692.0,0.372,0.637
860Z200US48160,ZCTA5 48160,0.804,99383.0,0.427,0.634
860Z200US48164,ZCTA5 48164,0.813,111173.0,0.296,0.715
860Z200US48165,ZCTA5 48165,0.633,105511.0,0.442,0.519
860Z200US48168,ZCTA5 48168,0.72,173671.0,0.288,0.808
860Z200US48169,ZCTA5 48169,0.943,108886.0,0.323,0.68
860Z200US48170,ZCTA5 48170,0.678,109442.0,0.447,0.635
860Z200US48173,ZCTA5 48173,0.801,90510.0,0.41,0.622
860Z200US48176,ZCTA5 48176,0.771,110987.0,0.333,0.706
860Z200US48178,ZCTA5 48178,0.761,130781.0,0.329,0.711
860Z200US48179,ZCTA5 48179,0.795,78750.0,0.528,0.593
860Z200US48182,ZCTA5 48182,0.835,83155.0,0.37,0.63
860Z200US48183,ZCTA5 48183,0.656,82020.0,0.494,0.533
860Z200US48187,ZCTA5 48187,0.646,117980.0,0.381,0.626
860Z200US48188,ZCTA5 48188,0.636,118037.0,0.332,0.667
860Z200US48189,ZCTA5 48189,0.712,82433.0,0.432,0.649
860Z200US48191,ZCTA5 48191,0.725,98106.0,0.319,0.739
860Z200US48220,ZCTA5 48220,0.766,86095.0,0.585,0.53
860Z200US48230,ZCTA5 48230,0.734,131155.0,0.402,0.787
860Z200US48236,ZCTA5 48236,0.938,130776.0,0.437,0.74
860Z200US48301,ZCTA5 48301,0.864,163571.0,0.359,0.81
860Z200US48302,ZCTA5 48302,0.808,175698.0,0.341,0.748
860Z200US48304,ZCTA5 48304,0.676,140700.0,0.377,0.754
860Z200US48309,ZCTA5 48309,0.729,117788.0,0.39,0.682
860Z200US48310,ZCTA5 48310,0.758,77851.0,0.401,0.534
860Z200US48315,ZCTA5 48315,0.613,99512.0,0.404,0.674
860Z200US48316,ZCTA5 48316,0.692,101232.0,0.416,0.646
860Z200US48320,ZCTA5 48320,0.747,77700.0,0.631,0.563
860Z200US48323,ZCTA5 48323,0.878,139418.0,0.352,0.763
860Z200US48324,ZCTA5 48324,0.964,148750.0,0.273,0.815
860Z200US48327,ZCTA5 48327,0.678,75512.0,0.532,0.54
860Z200US48329,ZCTA5 48329,0.94,85777.0,0.437,0.654
860Z200US48331,ZCTA5 48331,0.669,121101.0,0.372,0.699
860Z200US48336,ZCTA5 48336,0.662,85325.0,0.513,0.539
860Z200US48346,ZCTA5 48346,0.607,97857.0,0.455,0.576
860Z200US48348,ZCTA5 48348,0.843,131586.0,0.285,0.802
860Z200US48350,ZCTA5 48350,0.839,108568.0,0.343,0.775
860Z200US48353,ZCTA5 48353,0.743,97163.0,0.447,0.628
860Z200US48356,ZCTA5 48356,0.953,103708.0,0.391,0.696
860Z200US48357,ZCTA5 48357,0.737,94656.0,0.31,0.623
860Z200US48359,ZCTA5 48359,0.693,94618.0,0.474,0.674
860Z200US48360,ZCTA5 48360,0.753,135701.0,0.335,0.726
860Z200US48362,ZCTA5 48362,0.873,108667.0,0.361,0.668
860Z200US48367,ZCTA5 48367,0.957,104000.0,0.324,0.753
860Z200US48371,ZCTA5 48371,0.81,108983.0,0.334,0.669
860Z200US48380,ZCTA5 48380,0.907,133224.0,0.293,0.782
860Z200US48381,ZCTA5 48381,0.706,103156.0,0.402,0.653
860Z200US48382,ZCTA5 48382,0.954,132602.0,0.264,0.769
860Z200US48383,ZCTA5 48383,0.808,98617.0,0.296,0.724
860Z200US48386,ZCTA5 48386,0.757,90805.0,0.412,0.627
860Z200US48412,ZCTA5 48412,0.923,79714.0,0.296,0.698
860Z200US48415,ZCTA5 48415,0.847,76311.0,0.355,0.583
860Z200US48428,ZCTA5 48428,0.924,97596.0,0.285,0.693
860Z200US48430,ZCTA5 48430,0.771,99755.0,0.385,0.639
860Z200US48433,ZCTA5 48433,0.784,81301.0,0.426,0.64
860Z200US48438,ZCTA5 48438,0.954,100759.0,0.279,0.779
860Z200US48439,ZCTA5 48439,0.655,88505.0,0.447,0.608
860Z200US48440,ZCTA5 48440,1.0,108859.0,0.821,0.572
860Z200US48442,ZCTA5 48442,0.727,80281.0,0.411,0.642
860Z200US48451,ZCTA5 48451,0.874,95616.0,0.314,0.667
860Z200US48455,ZCTA5 48455,0.929,97060.0,0.255,0.698
860Z200US48460,ZCTA5 48460,0.902,81146.0,0.443,0.673
860Z200US48461,ZCTA5 48461,0.846,76597.0,0.363,0.619
860Z200US48462,ZCTA5 48462,0.963,103739.0,0.306,0.73
860Z200US48473,ZCTA5 48473,0.795,76765.0,0.453,0.606
860Z200US48609,ZCTA5 48609,0.763,78800.0,0.491,0.632
860Z200US48611,ZCTA5 48611,0.834,80511.0,0.505,0.686
860Z200US48623,ZCTA5 48623,0.844,96371.0,0.357,0.683
860Z200US48626,ZCTA5 48626,0.948,81961.0,0.366,0.746
860Z200US48628,ZCTA5 48628,0.926,89183.0,0.401,0.677
860Z200US48631,ZCTA5 48631,0.857,77813.0,0.385,0.624
860Z200US48634,ZCTA5 48634,0.966,78929.0,0.337,0.681
860Z200US48640,ZCTA5 48640,0.733,81630.0,0.454,0.59
860Z200US48642,ZCTA5 48642,0.733,77690.0,0.471,0.632
860Z200US48734,ZCTA5 48734,0.729,89217.0,0.482,0.649
860Z200US48747,ZCTA5 48747,0.931,78750.0,0.357,0.632
860Z200US48808,ZCTA5 48808,0.702,82910.0,0.583,0.678
860Z200US48813,ZCTA5 48813,0.786,77431.0,0.388,0.636
860Z200US48815,ZCTA5 48815,0.897,83446.0,0.37,0.643
860Z200US48819,ZCTA5 48819,0.917,95050.0,0.307,0.7
860Z200US48820,ZCTA5 48820,0.847,106651.0,0.353,0.727
860Z200US48821,ZCTA5 48821,0.856,103652.0,0.357,0.76
860Z200US48822,ZCTA5 48822,0.918,91429.0,0.292,0.687
860Z200US48827,ZCTA5 48827,0.857,76230.0,0.4,0.658
860Z200US48835,ZCTA5 48835,0.944,80160.0,0.315,0.648
860Z200US48836,ZCTA5 48836,0.845,86317.0,0.382,0.636
860Z200US48837,ZCTA5 48837,0.749,93161.0,0.399,0.663
860Z200US48843,ZCTA5 48843,0.686,91620.0,0.393,0.625
860Z200US48848,ZCTA5 48848,0.914,92928.0,0.322,0.658
860Z200US48849,ZCTA5 48849,0.839,79423.0,0.348,0.688
860Z200US48854,ZCTA5 48854,0.746,91956.0,0.379,0.698
860Z200US48855,ZCTA5 48855,0.818,104552.0,0.301,0.64
860Z200US48856,ZCTA5 48856,0.926,82500.0,0.26,0.683
860Z200US48857,ZCTA5 48857,0.798,81319.0,0.352,0.619
860Z200US48861,ZCTA5 48861,0.952,88056.0,0.257,0.78
860Z200US48864,ZCTA5 48864,0.634,113145.0,0.384,0.62
860Z200US48871,ZCTA5 48871,0.877,86532.0,0.397,0.728
860Z200US48872,ZCTA5 48872,0.836,79434.0,0.409,0.6
860Z200US48873,ZCTA5 48873,0.869,86250.0,0.256,0.712
860Z200US48875,ZCTA5 48875,0.757,92457.0,0.377,0.628
860Z200US48879,ZCTA5 48879,0.813,78845.0,0.432,0.669
860Z200US48881,ZCTA5 48881,0.814,76915.0,0.484,0.675
860Z200US48892,ZCTA5 48892,0.727,81978.0,0.366,0.614
860Z200US48895,ZCTA5 48895,0.834,100565.0,0.509,0.713
860Z200US49012,ZCTA5 49012,0.911,78365.0,0.394,0.65
860Z200US49021,ZCTA5 49021,0.895,78665.0,0.419,0.624
860Z200US49024,ZCTA5 49024,0.673,86427.0,0.469,0.59
860Z200US49033,ZCTA5 49033,0.974,89538.0,0.334,0.743
860Z200US49046,ZCTA5 49046,0.947,83393.0,0.4,0.552
860Z200US49051,ZCTA5 49051,0.995,79375.0,0.32,0.712
860Z200US49053,ZCTA5 49053,0.814,80074.0,0.382,0.606
860Z200US49060,ZCTA5 49060,0.967,115802.0,0.273,0.808
860Z200US49061,ZCTA5 49061,0.869,76772.0,0.316,0.625
860Z200US49067,ZCTA5 49067,0.897,77581.0,0.412,0.591
860Z200US49068,ZCTA5 49068,0.799,78476.0,0.438,0.629
860Z200US49071,ZCTA5 49071,0.858,105779.0,0.333,0.714
860Z200US49078,ZCTA5 49078,0.854,77517.0,0.356,0.636
